id_carte,code_set,numero,nom_fr,nom_en,type_carte,rarete,element,hp,talent_nom_fr,talent_effet_fr,attaque1_nom_fr,attaque1_cout,attaque1_degats,attaque1_effet_fr,attaque2_nom_fr,attaque2_cout,attaque2_degats,attaque2_effet_fr,faiblesse,retraite,illustrateur,image_url,source
PKT-B1a-091,B1a,91,Dracaufeu,Charizard,pokemon,shiny,feu,150,,,Torrent d'Enfer,feu|feu|feu|incolore,150,Ce Pokémon s'inflige aussi 30 dégâts.,,,,,eau,3,Taiga Kasai,,pokekalos
PKT-B1a-092,B1a,92,Kokiyas,Shellder,pokemon,shiny,eau,70,,,Charge,eau,10,,,,,,electrique,1,whomor Inc.,,pokekalos
PKT-B1a-093,B1a,93,Crustabri,Cloyster,pokemon,shiny,eau,110,,,Pression de Garde,eau|eau,50,"Pendant le prochain tour de votre adversaire, ce Pokémon subit − 20 dégâts provenant des attaques.",,,,,electrique,3,whomor Inc.,,pokekalos
PKT-B1a-094,B1a,94,Sabelette,Sandshrew,pokemon,shiny,combat,60,,,Jet Sableux,combat,20,,,,,,plante,1,MAHOU,,pokekalos
PKT-B1a-095,B1a,95,Sablaireau,Sandslash,pokemon,shiny,combat,90,,,Coupe,combat,50,,,,,,plante,1,MAHOU,,pokekalos
PKT-B1a-096,B1a,96,Type:0,Type: Null,pokemon,shiny,incolore,80,,,Coup d'Poing Éclair,incolore,20,"Lancez une pièce. Si c'est face, cette attaque inflige 20 dégâts de plus.",,,,,combat,2,Taiga Kasai,,pokekalos
PKT-B1a-097,B1a,97,Silvallié,Silvally,pokemon,shiny,incolore,110,,,Copains Courageux,incolore|incolore,50,"Si vous avez joué une carte Supporter de votre main pendant ce tour, cette attaque inflige 50 dégâts supplémentaires.",,,,,combat,1,Taiga Kasai,,pokekalos
PKT-B1a-098,B1a,98,Mouscoto-ex,Buzzwole ex,pokemon,shiny,plante,140,,,Koud'Poing,incolore|incolore,30,,Breakbeat,plante|plante|incolore,120,"Pendant votre prochain tour, ce Pokémon ne peut pas utiliser Breakbeat.",feu,2,PLANETA Mochizuki,,pokekalos
PKT-B1a-099,B1a,99,Lunala-ex,Lunala ex,pokemon,shiny,psy,180,Connexion Psy,"Une fois pendant votre tour, vous pouvez déplacer toute l'Énergie Psy de l'un de vos Pokémon Psy de Banc vers votre Pokémon Actif.",Explosion Lunaire,psy|incolore|incolore,100,,,,,,obscurite,1,PLANETA CG Works,,pokekalos
PKT-B1a-100,B1a,100,Engloutyran-ex,Guzzlord ex,pokemon,shiny,obscurite,170,,,Grindcore,incolore|incolore,30,"Lancez une pièce jusqu'à ce que vous obteniez pile. Pour chaque côté face, défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.",Trou Tyrannique,obscurite|obscurite|obscurite|incolore,120,,plante,4,PLANETA Yamashita,,pokekalos
PKT-B1a-101,B1a,101,Solgaleo-ex,Solgaleo ex,pokemon,shiny,metal,180,Ascension Solaire,"Une fois pendant votre tour, si ce Pokémon est sur votre Banc, vous pouvez l'échanger avec votre Pokémon Actif.",Brèche Solaire,metal|metal,120,Ce Pokémon s'inflige aussi 10 dégâts.,,,,,feu,2,PLANETA CG Works,,pokekalos
PKT-B1a-102,B1a,102,Exagide,Aegislash,pokemon,couronne,metal,140,Métal Maudit,Les attaques de vos Pokémon Psy et Métal infligent + 30 dégâts au Pokémon Actif de votre adversaire.,Lame Tranchante,metal|incolore|incolore,70,,,,,,feu,2,PLANETA CG Works,,pokekalos
PKT-B1a-103,B1a,103,Extrait de Croissance,Quick-Grow Extract,dresseur-objet,couronne,,,,,,,,"Choisissez un de vos Pokémon Plante en jeu. Prenez au hasard un Pokémon Plante pouvant faire évoluer ce Pokémon dans votre deck, puis placez-le sur ce Pokémon pour le faire évoluer. Vous ne pouvez utiliser cette carte ni pendant votre premier tour ni sur un Pokémon qui a été mis en jeu pendant ce tour.",,,,,,0,Studio Bora Inc.,,pokekalos
PKT-B2-001,B2,1,Coxy,Ledyba,pokemon,diamant,plante,60,,,Koud'Poing,incolore,10,,,,,,feu,1,Yuka Morii,,pokekalos
PKT-B2-002,B2,2,Coxyclaque,Ledian,pokemon,diamant,plante,80,,,Météores,incolore,40,Les dégâts de cette attaque ne sont pas affectés par la Faiblesse ou tout effet en action sur le Pokémon Actif de votre adversaire.,,,,,feu,1,mashu,,pokekalos
PKT-B2-003,B2,3,Caratroc,Shuckle,pokemon,diamant,plante,80,,,Pression de Garde,plante|plante,40,"Pendant le prochain tour de votre adversaire, ce Pokémon subit − 20 dégâts provenant des attaques.",,,,,feu,1,Yuriko Akase,,pokekalos
PKT-B2-004,B2,4,Rosélia,Roselia,pokemon,diamant,plante,60,,,Croche-Pied,plante,10,"Lancez une pièce. Si c'est face, cette attaque inflige 30 dégâts de plus.",,,,,feu,1,Hajime Kusajima,,pokekalos
PKT-B2-005,B2,5,Roserade,Roserade,pokemon,diamant,plante,90,,,Anneau de Poison,plante|plante,50,"Le Pokémon Actif de votre adversaire est maintenant Empoisonnés. Pendant le prochain tour de votre adversaire, ce Pokémon-là ne peut pas battre en retraite.",,,,,feu,1,chibi,,pokekalos
PKT-B2-006,B2,6,Cacnea,Cacnea,pokemon,diamant,plante,60,,,Poing Tire-Bouchon,plante|incolore,30,,,,,,feu,1,Hajime Kusajima,,pokekalos
PKT-B2-007,B2,7,Cacturne,Cacturne,pokemon,diamant,plante,120,,,Pointe Déchirante,plante|plante|incolore,60,"Si le Pokémon Actif de votre adversaire a subi des dégâts, cette attaque inflige 60 dégâts de plus.",,,,,feu,2,Suwama Chiaki,,pokekalos
PKT-B2-008,B2,8,Marisson,Chespin,pokemon,diamant,plante,60,,,Fouet Lianes,plante|incolore,30,,,,,,feu,1,5ban Graphics,,pokekalos
PKT-B2-009,B2,9,Boguérisse,Quilladin,pokemon,diamant,plante,90,,,Poing Dard,plante|plante|incolore,60,,,,,,feu,3,5ban Graphics,,pokekalos
PKT-B2-010,B2,10,Blindépique,Chesnaught,pokemon,diamant,plante,160,,,Lasso d'Épines,plante|plante|incolore|incolore,80,"Pendant le prochain tour de votre adversaire, si ce Pokémon subit les dégâts d'une attaque, le Pokémon Attaquant subit 80 dégâts.",,,,,feu,3,5ban Graphics,,pokekalos
PKT-B2-011,B2,11,Lépidonille,Scatterbug,pokemon,diamant,plante,50,,,Piqûre,incolore,10,,,,,,feu,1,Akira Komayama,,pokekalos
PKT-B2-012,B2,12,Pérégrain,Spewpa,pokemon,diamant,plante,80,,,Signes d'Évolution,incolore,,Ajoutez au hasard une carte Évolution de Pérégrain de votre deck à votre main.,,,,,feu,2,Sumiyoshi Kizuki,,pokekalos
PKT-B2-013,B2,13,Prismillon,Vivillon,pokemon,diamant,plante,130,,,Poudre Vive,plante|incolore,60,Le Pokémon Actif de votre adversaire est maintenant Empoisonnés et Endormi.,,,,,feu,1,miki kudo,,pokekalos
PKT-B2-014,B2,14,Mouscoto,Buzzwole,pokemon,diamant,plante,110,,,Ground Beat,plante|plante,40,"Si votre adversaire a obtenu exactement 1 point, cette attaque inflige 40 dégâts supplémentaires.",,,,,feu,2,Masakazu Fukuda,,pokekalos
PKT-B2-015,B2,15,Tournicoton,Gossifleur,pokemon,diamant,plante,60,,,Tranch'Herbe,plante,20,,,,,,feu,1,Saya Tsuruta,,pokekalos
PKT-B2-016,B2,16,Blancoton,Eldegoss,pokemon,diamant,plante,90,,,Flottement,plante,40,Vous pouvez mélanger dans votre deck ce Pokémon et toutes les cartes attachées.,,,,,feu,1,kodama,,pokekalos
PKT-B2-017,B2,17,Ogerpon Masque Turquoise-ex,Teal Mask Ogerpon ex,pokemon,diamant,plante,130,Brise Apaisante,Chacun de vos Pokémon auquel de l'Énergie est attachée guérit de tous les États Spéciaux et ne peut être affecté par aucun État Spécial.,Feuilles Énergisées,plante|plante,60,"Si la somme des Énergies attachées aux deux Pokémon Actifs est égale à 5 ou plus, cette attaque inflige 60 dégâts supplémentaires.",,,,,feu,1,5ban Graphics,,pokekalos
PKT-B2-018,B2,18,Ossatueur d'Alola,Alolan Marowak,pokemon,diamant,feu,100,,,Os Flamboyant,feu|feu,40,Le Pokémon Actif de votre adversaire est maintenant Brûlés.,,,,,eau,2,Dsuke,,pokekalos
PKT-B2-019,B2,19,Reshiram,Reshiram,pokemon,diamant,feu,120,,,Flamme Bleue,feu|feu|feu,110,Défaussez 2 Énergies Feu de ce Pokémon.,,,,,eau,2,Shin Nagasawa,,pokekalos
PKT-B2-020,B2,20,Hélionceau,Litleo,pokemon,diamant,feu,70,,,Ruée,incolore,10,,,,,,eau,1,Akira Komayama,,pokekalos
PKT-B2-021,B2,21,Némélios,Pyroar,pokemon,diamant,feu,90,,,Explosion de Chaleur,feu|feu,70,,,,,,eau,1,Hasuno,,pokekalos
PKT-B2-022,B2,22,Plumeline,Oricorio,pokemon,diamant,feu,70,,,Danse Motivante,feu,10,"Pendant votre prochain tour, les attaques de vos Pokémon infligent + 20 dégâts au Pokémon Actif de votre adversaire.",,,,,eau,1,GOTO minori,,pokekalos
PKT-B2-023,B2,23,Pierroteknik-ex,Blacephalon ex,pokemon,diamant,feu,140,,,Roussi,feu,,Le Pokémon Actif de votre adversaire est maintenant Brûlés.,Pop Punk,feu|feu|feu,140,Défaussez 3 Énergies Feu de ce Pokémon.,eau,2,5ban Graphics,,pokekalos
PKT-B2-024,B2,24,Flambino,Scorbunny,pokemon,diamant,feu,60,,,Flop,feu,20,,,,,,eau,1,kirisAki,,pokekalos
PKT-B2-025,B2,25,Lapyro,Raboot,pokemon,diamant,feu,80,,,Koud'Pied,feu,40,,,,,,eau,1,Mizue,,pokekalos
PKT-B2-026,B2,26,Pyrobut,Cinderace,pokemon,diamant,feu,130,,,Tir Boule de Feu,feu|feu,120,"Pendant votre prochain tour, ce Pokémon ne peut pas attaquer.",,,,,eau,0,Kouki Saitou,,pokekalos
PKT-B2-027,B2,27,Ogerpon Masque du Fourneau,Hearthflame Mask Ogerpon,pokemon,diamant,feu,80,,,Danse du Fourneau,feu|incolore,40,"Lancez une pièce. Si c'est face, prenez 2 Énergies Feu de votre zone Énergie et attachez-les à un de vos Pokémon de Banc.",,,,,eau,1,Nurikabe,,pokekalos
PKT-B2-028,B2,28,Goupix d'Alola,Alolan Vulpix,pokemon,diamant,eau,60,,,Ronge,eau,20,,,,,,metal,1,Saya Tsuruta,,pokekalos
PKT-B2-029,B2,29,Feunard d'Alola-ex,Alolan Ninetales ex,pokemon,diamant,eau,150,,,Entrave Enneigée,eau|eau,80,"Pendant le prochain tour de votre adversaire, il ne peut prendre aucune Énergie de sa zone Énergie pour en attacher à son Pokémon Actif.",,,,,metal,2,PLANETA CG Works,,pokekalos
PKT-B2-030,B2,30,M. Mime de Galar,Galarian Mr. Mime,pokemon,diamant,eau,70,,,Verglas,eau,20,,,,,,metal,1,Misa Tsutsui,,pokekalos
PKT-B2-031,B2,31,M. Glaquette de Galar,Galarian Mr. Rime,pokemon,diamant,eau,110,,,Triple Tour,eau|eau|eau,60,Lancez 3 pièces. Cette attaque inflige 60 dégâts pour chaque côté face.,,,,,metal,2,Naoki Saito,,pokekalos
PKT-B2-032,B2,32,Cadoizo,Delibird,pokemon,diamant,eau,80,,,Boîte à Surprises,incolore|incolore,,"Lancez une pièce. Si c'est face, cette attaque inflige 70 dégâts au Pokémon Actif de votre adversaire. Si c'est pile, soignez 30 dégâts subis par le Pokémon Actif de votre adversaire.",,,,,metal,1,USGMEN,,pokekalos
PKT-B2-033,B2,33,Gobou,Mudkip,pokemon,diamant,eau,60,,,Charge,eau,20,,,,,,electrique,1,Aya Kusube,,pokekalos
PKT-B2-034,B2,34,Flobio,Marshtomp,pokemon,diamant,eau,90,,,Surf,eau|incolore,40,,,,,,electrique,2,sui,,pokekalos
PKT-B2-035,B2,35,Laggron,Swampert,pokemon,diamant,eau,150,,,Grand Tourbillon,eau|eau|eau,100,Défaussez une Énergie au hasard parmi celles attachées à tous les Pokémon en jeu <i>(les vôtres et ceux de votre adversaire)</i> .,,,,,electrique,3,Masakazu Fukuda,,pokekalos
PKT-B2-036,B2,36,Méga-Laggron-ex,Mega Swampert ex,pokemon,diamant,eau,230,,,Bras Destructeurs,eau|eau|eau,150,Défaussez 2 Énergies au hasard parmi celles attachées à tous les Pokémon en jeu <i>(les vôtres et ceux de votre adversaire)</i> .,,,,,electrique,3,PLANETA CG Works,,pokekalos
PKT-B2-037,B2,37,Sorbébé,Vanillite,pokemon,diamant,eau,60,,,Glacial,eau,20,,,,,,metal,1,Orca,,pokekalos
PKT-B2-038,B2,38,Sorboul,Vanillish,pokemon,diamant,eau,80,,,Souffle Glacé,eau,40,,,,,,metal,1,Shibuzoh.,,pokekalos
PKT-B2-039,B2,39,Sorbouboul,Vanilluxe,pokemon,diamant,eau,140,,,Saupoudrage Sucré,eau|eau,60,"Si un de vos Pokémon a utilisé Saupoudrage Sucré lors de votre dernier tour, cette attaque inflige 60 dégâts supplémentaires.",,,,,metal,2,kodama,,pokekalos
PKT-B2-040,B2,40,Hexagel,Cryogonal,pokemon,diamant,eau,70,,,Blocage Givrant,eau,20,"Pendant le prochain tour de votre adversaire, il ne peut pas jouer de cartes Objet de sa main.",,,,,metal,1,Kagemaru Himeno,,pokekalos
PKT-B2-041,B2,41,Amagara,Amaura,pokemon,diamant,eau,100,,,Onde Boréale,eau|incolore,50,,,,,,metal,2,Atsuko Nishida,,pokekalos
PKT-B2-042,B2,42,Dragmara,Aurorus,pokemon,diamant,eau,150,,,Prison de Grêle,eau|eau|incolore,90,Défaussez 2 Énergies Eau de ce Pokémon. Le Pokémon Actif de votre adversaire est maintenant Paralysés.,,,,,metal,3,Suwama Chiaki,,pokekalos
PKT-B2-043,B2,43,Khélocrok,Chewtle,pokemon,diamant,eau,80,,,Coup d'Boule,incolore|incolore|incolore,50,,,,,,electrique,2,Mina Nakai,,pokekalos
PKT-B2-044,B2,44,Torgamord,Drednaw,pokemon,diamant,eau,130,,,Gros Impact,eau|eau|eau|incolore,120,,,,,,electrique,3,kodama,,pokekalos
PKT-B2-045,B2,45,Nigosier,Cramorant,pokemon,diamant,eau,80,,,Tir Projeté,eau,,Cette attaque inflige 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,electrique,1,Sanosuke Sakuma,,pokekalos
PKT-B2-046,B2,46,Embrochet,Arrokuda,pokemon,diamant,eau,60,,,Collision,incolore,10,,,,,,electrique,1,Hitoshi Ariga,,pokekalos
PKT-B2-047,B2,47,Hastacuda,Barraskewda,pokemon,diamant,eau,100,,,Bélier Volant,eau,40,,,,,,electrique,1,Kouki Saitou,,pokekalos
PKT-B2-048,B2,48,Ogerpon Masque du Puits,Wellspring Mask Ogerpon,pokemon,diamant,eau,80,,,Danse du Puits,eau|incolore,40,"Lancez une pièce. Si c'est face, cette attaque inflige aussi 40 dégâts à un des Pokémon de Banc de votre adversaire.",,,,,electrique,1,Mina Nakai,,pokekalos
PKT-B2-049,B2,49,Pikachu,Pikachu,pokemon,diamant,electrique,60,,,Secousse Tonnerre,electrique,30,Ce Pokémon s'inflige aussi 10 dégâts.,,,,,combat,1,chibi,,pokekalos
PKT-B2-050,B2,50,Raichu d'Alola,Alolan Raichu,pokemon,diamant,electrique,110,Surf Caudal,"Si un Stade est en jeu, ce Pokémon n'a pas de Coût de Retraite.",Lance-Éclair,electrique|electrique,,Cette attaque inflige 50 dégâts à l'un des Pokémon de votre adversaire.,,,,,combat,2,Akira Komayama,,pokekalos
PKT-B2-051,B2,51,Électhor,Zapdos,pokemon,diamant,electrique,100,,,Tonnerre Fracassant,electrique|electrique|electrique,,Un autre Pokémon <i>(un des vôtres ou un de ceux de votre adversaire)</i> est choisi au hasard une fois. Infligez 100 dégâts au Pokémon choisi.,,,,,electrique,1,Ken Sugimori,,pokekalos
PKT-B2-052,B2,52,Posipi,Plusle,pokemon,diamant,electrique,70,,,Électro-Queue,electrique,10,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysés.",,,,,combat,1,HYOGONOSUKE,,pokekalos
PKT-B2-053,B2,53,Négapi,Minun,pokemon,diamant,electrique,70,,,Étincelle Partenaire,electrique,30,"Si Posipi est sur votre Banc, cette attaque inflige aussi 10 dégâts à chacun des Pokémon de Banc de votre adversaire.",,,,,combat,1,HYOGONOSUKE,,pokekalos
PKT-B2-054,B2,54,Toxizap,Toxel,pokemon,diamant,electrique,60,,,Choc Statique,electrique|incolore,30,,,,,,combat,1,Akira Komayama,,pokekalos
PKT-B2-055,B2,55,Salarsen-ex,Toxtricity ex,pokemon,diamant,electrique,150,,,Étincelle Ravageuse,electrique|electrique|incolore,90,Cette attaque inflige aussi 30 dégâts à chacun des Pokémon de Banc de votre adversaire ayant subi des dégâts.,,,,,combat,2,PLANETA CG Works,,pokekalos
PKT-B2-056,B2,56,Têtampoule,Tadbulb,pokemon,diamant,electrique,50,,,Chargeur,incolore,,Prenez une Énergie Électrique de votre zone Énergie et attachez-la à ce Pokémon.,,,,,combat,1,okayamatakatoshi,,pokekalos
PKT-B2-057,B2,57,Ampibidou,Bellibolt,pokemon,diamant,electrique,130,,,Boule de Foudre,electrique|electrique|incolore,80,,,,,,combat,3,Oswaldo KATO,,pokekalos
PKT-B2-058,B2,58,Ponyta de Galar,Galarian Ponyta,pokemon,diamant,psy,60,,,Flop,incolore,10,,,,,,obscurite,1,Saya Tsuruta,,pokekalos
PKT-B2-059,B2,59,Galopa de Galar,Galarian Rapidash,pokemon,diamant,psy,100,,,Laser à Photons,psy,40,"Si vous avez 5 Énergies Psy ou plus en jeu, cette attaque inflige 60 dégâts supplémentaires.",,,,,obscurite,2,You Iribi,,pokekalos
PKT-B2-060,B2,60,Qulbutoké,Wobbuffet,pokemon,diamant,psy,100,,,Faire Ressort,psy|incolore|incolore,80,Ce Pokémon s'inflige aussi 10 dégâts.,,,,,obscurite,2,HYOGONOSUKE,,pokekalos
PKT-B2-061,B2,61,Snubbull,Snubbull,pokemon,diamant,psy,60,,,Croc Aiguisé,incolore|incolore,30,,,,,,metal,1,Shibuzoh.,,pokekalos
PKT-B2-062,B2,62,Granbull,Granbull,pokemon,diamant,psy,120,,,Force,psy|psy|psy,90,,,,,,metal,2,SATOSHI NAKAI,,pokekalos
PKT-B2-063,B2,63,Tarsal,Ralts,pokemon,diamant,psy,60,,,Onde Folie,psy,,Le Pokémon Actif de votre adversaire est maintenant Confus.,,,,,obscurite,1,mingo,,pokekalos
PKT-B2-064,B2,64,Kirlia,Kirlia,pokemon,diamant,psy,80,,,Rafale Psy,psy,20,Le Pokémon Actif de votre adversaire est maintenant Confus.,,,,,obscurite,1,mingo,,pokekalos
PKT-B2-065,B2,65,Gardevoir,Gardevoir,pokemon,diamant,psy,130,,,Turbo Psy,psy|psy,60,Prenez 2 Énergies Psy de votre zone Énergie et attachez-les à un de vos Pokémon Psy de Banc.,,,,,obscurite,1,mingo,,pokekalos
PKT-B2-066,B2,66,Méga-Gardevoir-ex,Mega Gardevoir ex,pokemon,diamant,psy,210,,,Force Fantaisie,psy|psy,110,Prenez 3 Énergies Psy de votre zone Énergie et attachez-les à vos Pokémon Psy comme il vous plaît.,,,,,obscurite,1,PLANETA CG Works,,pokekalos
PKT-B2-067,B2,67,Funécire,Litwick,pokemon,diamant,psy,50,,,Murmure,psy,20,,,,,,obscurite,1,saino misaki,,pokekalos
PKT-B2-068,B2,68,Mélancolux,Lampent,pokemon,diamant,psy,80,,,Rancune Mesquine,psy,30,,,,,,obscurite,1,MAHOU,,pokekalos
PKT-B2-069,B2,69,Lugulabre,Chandelure,pokemon,diamant,psy,140,,,Amis d'Antan,psy|psy,60,Cette attaque inflige 20 dégâts supplémentaires pour chaque carte Supporter dans votre pile de défausse.,,,,,obscurite,2,Naoyo Kimura,,pokekalos
PKT-B2-070,B2,70,Meloetta,Meloetta,pokemon,diamant,psy,70,Chant Étrange,"Au début de votre tour, si ce Pokémon est sur le Poste Actif, ajoutez au hasard un Pokémon Psy de votre deck à votre main.",Piqûre Psy,psy|psy,50,,,,,,obscurite,1,REND,,pokekalos
PKT-B2-071,B2,71,Pitrouille,Pumpkaboo,pokemon,diamant,psy,60,,,Collision,psy,20,,,,,,obscurite,1,Mousho,,pokekalos
PKT-B2-072,B2,72,Banshitrouye,Gourgeist,pokemon,diamant,psy,110,,,Tir Spirituel,psy,70,"Défaussez une carte de votre main. Si vous ne pouvez pas en défausser, cette attaque ne fait rien.",,,,,obscurite,2,kirisAki,,pokekalos
PKT-B2-073,B2,73,Mimiqui-ex,Mimikyu ex,pokemon,diamant,psy,120,Fantômasque,"Lorsque ce Pokémon subit les dégâts d'une attaque pour la première fois après être entré en jeu, évitez ces dégâts.",Tranch'Griffe,psy|psy,70,,,,,,obscurite,2,5ban Graphics,,pokekalos
PKT-B2-074,B2,74,Théffroi,Sinistea,pokemon,diamant,psy,30,,,Cachette,psy,,"Lancez une pièce. Si c'est face, pendant le prochain tour de votre adversaire, évitez tous les dégâts et les effets d'attaques infligés à ce Pokémon.",,,,,obscurite,1,Saya Tsuruta,,pokekalos
PKT-B2-075,B2,75,Polthégeist,Polteageist,pokemon,diamant,psy,70,Thé Rafraîchissant,"Une fois pendant votre tour, lorsque vous jouez ce Pokémon de votre main pour faire évoluer un de vos Pokémon, vous pouvez demander à votre adversaire de mélanger sa main avec son deck. Votre adversaire pioche ensuite une carte pour chaque point qui lui reste à gagner pour obtenir la victoire.",Tir Effrayant,psy,40,,,,,,obscurite,1,Shin Nagasawa,,pokekalos
PKT-B2-076,B2,76,Wimessir,Indeedee,pokemon,diamant,psy,80,,,Éclat Zen,psy|psy|psy,,Cette attaque inflige 70 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,obscurite,1,Saya Tsuruta,,pokekalos
PKT-B2-077,B2,77,Sabelette,Sandshrew,pokemon,diamant,combat,60,,,Double Écorchure,combat,20,Lancez 2 pièces. Cette attaque inflige 20 dégâts pour chaque côté face.,,,,,plante,1,Shigenori Negishi,,pokekalos
PKT-B2-078,B2,78,Sablaireau,Sandslash,pokemon,diamant,combat,90,,,Combo-Griffe,combat,30,Lancez 3 pièces. Cette attaque inflige 30 dégâts pour chaque côté face.,,,,,plante,1,Yukiko Baba,,pokekalos
PKT-B2-079,B2,79,Machoc,Machop,pokemon,diamant,combat,70,,,Fracas,incolore,10,Défaussez un Stade en jeu.,,,,,psy,1,Atsuko Nishida,,pokekalos
PKT-B2-080,B2,80,Machopeur,Machoke,pokemon,diamant,combat,90,,,Coup Tranchant,combat,40,,,,,,psy,2,AKIRA EGAWA,,pokekalos
PKT-B2-081,B2,81,Mackogneur,Machamp,pokemon,diamant,combat,150,,,Marteau Frappeur,combat|combat,80,Défaussez la première carte du dessus du deck de votre adversaire.,,,,,psy,2,Shin Nagasawa,,pokekalos
PKT-B2-082,B2,82,Osselait,Cubone,pokemon,diamant,combat,70,,,Coup d'Boule,incolore,10,,,,,,plante,1,Mizue,,pokekalos
PKT-B2-083,B2,83,Méditikka,Meditite,pokemon,diamant,combat,60,,,Claque,incolore,10,,,,,,psy,1,sui,,pokekalos
PKT-B2-084,B2,84,Charmina,Medicham,pokemon,diamant,combat,100,,,Coup d'Pied Psy,combat|incolore,50,"Si de l'Énergie Psy est attachée à ce Pokémon, cette attaque inflige 50 dégâts supplémentaires.",,,,,psy,1,Shigenori Negishi,,pokekalos
PKT-B2-085,B2,85,Nodulithe,Roggenrola,pokemon,diamant,combat,70,,,Coud'Boue,combat|incolore,30,,,,,,plante,2,Kanako Eo,,pokekalos
PKT-B2-086,B2,86,Géolithe,Boldore,pokemon,diamant,combat,100,,,Rayon Gemme,combat|combat|incolore,70,,,,,,plante,3,Masakazu Fukuda,,pokekalos
PKT-B2-087,B2,87,Gigalithe-ex,Gigalith ex,pokemon,diamant,combat,190,,,Canon Mégatonne,combat|combat|combat|combat,,"Cette attaque inflige 140 dégâts à un des Pokémon de votre adversaire. Pendant votre prochain tour, ce Pokémon ne peut pas attaquer.",,,,,plante,4,PLANETA CG Works,,pokekalos
PKT-B2-088,B2,88,Rototaupe,Drilbur,pokemon,diamant,combat,60,,,Culbute Surprise,incolore|incolore,30,,,,,,plante,1,Midori Harada,,pokekalos
PKT-B2-089,B2,89,Ptyranidur,Tyrunt,pokemon,diamant,combat,90,,,Enfoncement,combat|combat,60,,,,,,plante,2,SATOSHI NAKAI,,pokekalos
PKT-B2-090,B2,90,Rexillius,Tyrantrum,pokemon,diamant,combat,150,,,Crocs Tyranniques,combat|combat|combat,100,"Si vous avez moins de Pokémon en jeu que votre adversaire, cette attaque inflige 80 dégâts supplémentaires.",,,,,plante,3,hatachu,,pokekalos
PKT-B2-091,B2,91,Quartermac,Passimian,pokemon,diamant,combat,90,,,Dégommage,combat,,Cette attaque inflige 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,psy,2,HYOGONOSUKE,,pokekalos
PKT-B2-092,B2,92,Hexadron,Falinks,pokemon,diamant,combat,70,Unité Coordonnée,"Si vous avez un autre Hexadron en jeu, les attaques de ce Pokémon infligent + 20 dégâts au Pokémon Actif de votre adversaire, et ce Pokémon subit − 20 dégâts provenant des attaques des Pokémon de votre adversaire.",Envahissement,combat,20,,,,,,psy,1,Yuu Nishida,,pokekalos
